id,Organisation,Department
20378,"Employees State Insurance Corporation, Jaipur, Rajasthan",NULL
20383,"ICAR-National Research Centre On Equines, Hisar, Haryana",NULL
20385,"National Centre for Sustainable Aquaculture, Ramanayyapeta, Andhra Pradesh",NULL
20386,"Karnataka Urban Infrastructure Development & Finance Corporation Limited, Bangalore, Karnataka",NULL
20388,"Employees State Insurance Corporation, Ghaziabad, U.P.",NULL
20389,"Department of State Tax, Lucknow, Uttar Pradesh",NULL
20392,"Employees State Insurance Corporation, Lucknow, Uttar Pradesh",NULL
20394,"H.P. State Cooperative Bank Ltd., Shimla, H.P.",NULL
20397,"Agriculture And Co-operation Department, Godhra, Gujarat",NULL
20399,"Baba Ghulam Shah Badshah University, Rajouri, Jammu and Kashmir",NULL
20402,"Pension Fund Regulatory & Development Authority, Nauroji Nagar, New Delhi",NULL
20405,"Biotechnology Industry Research Assistance Council, New Delhi, Delhi",NULL
20407,"Maharashtra Natural Gas Ltd., Pune, Maharashtra",NULL
20408,"State Management Unit-Rural Housing, Navi Mumbai, Maharashtra",NULL
20409,"Ranchi Smart City Corporation Limited, Ranchi, Jharkhand",NULL
20413,"Sagarmala Finance Corporation Limited, Janpath, New Delhi",NULL
20416,"Ahmedabad City Police, Ahmedabad, Gujarat",NULL
22588,Bagalkote Urban Development Authority,NULL
22589,ACHARYA NAGARJUNA UNIVERSITY,NULL
22590,DIRECTORATE OF ANIMAL HUSBANDRY-TELANGANA,NULL
22591,POLICE DEPARTMENT-GREY HOUNDS-TS,NULL
22606,Port & Fisheries Division,NULL
26088,Taluk Agricultural Prduce Co-Operative Marketing Society LTD Bellari,NULL
26090,VIKRAMA SIMHAPURI UNIVERSITY NELLORE,NULL
26091,"Eastern Regional Power Committee, Kolkata, West Bengal",NULL
26092,"Corrigendum Tamilnadu Power Distribution Corporation Limited, Chennai, Tamilnadu",NULL
26093,"Indian Institute Of Teacher Education, Gandhinagar, Gujarat",NULL
26094,"Chhattisgarh Housing Board, Raipur, Chhattisgarh",NULL
26095,"Education and Research Network of India, Shastri Park, Delhi",NULL
26096,Cooperation and cooperative Societies,NULL
26100,ULB TSR CHAVAKKADU,NULL
26105,Bihar State Milk Co-Operative Federation Ltd,NULL
26106,Damodar Valley Corporation Damodar Valley Corporation,NULL
26107,KERALA VETERINARY & ANIMAL SCIENCES UNIVERSITY,NULL
26108,MOIL Ltd.,NULL
26110,NREDCAP LTD,NULL
27797,RFCL,NULL
27810,Greater Chennai Corporation,NULL
29834,Raichur Urban Development Authority,NULL
29839,"Indian Red Cross Society, New Delhi, Delhi",NULL
29860,ANDHRA PRADESH POLLUTION CONTROL BOARD,NULL
29861,Industries and Commerce,NULL
30520,AP STATE SEEDS DEVELOPMENT CORPORATION LIMITED,NULL
30521,AP STATE IRRIGATION DEVELOPMENT CORPORATION LTD,NULL
30522,Maharashtra State Power Generation Co. Ltd.,NULL
30542,"A. E., Raiganj NH Sub-Division, P.W.(Rds.) Dte.",NULL
30544,Tamil Nadu Green Climate Company (TNGCC),NULL
30754,INSTITUTE OF ANIMAL HEALTH & PRODUCTION*,NULL
30877,"Central University of Tamil Nadu, Thiruvarur, Tamil Nadu",NULL
30879,"North East Postal Circle, Shillong, Meghalaya",NULL
30882,"HSCC (India) Limited, Noida, U.P.",NULL
30885,"National Rural Health Mission, Vadodara, Gujarat",NULL
30886,"Power Finance Corporation Limited, Connaught Place, New Delhi",NULL
30889,"State Child Protection Society, Patna, Bihar",NULL
30890,"State Health Society, Shillong, Meghalaya",NULL
30891,"Corrigendum Gram Panchayat Level Federation, Bhadrak, Odisha",NULL
30892,"The Lawrence school, Lovedale, Tamil Nadu",NULL
30893,"Samagra Shiksha, Port Blair, Andaman & Nicobar",NULL
30895,"Health Department, Port Blair, Andaman & Nicobar",NULL
31267,Water and Land Management Institute,NULL
31268,The Mysore Lamp Works Limited,NULL
31269,Information and Broadcasting Department,Information and Broadcasting Department
31270,DRAVIDIAN UNIVERSITY KUPPAM,NULL
31301,BEML LIMITED,NULL
31321,Karnataka Land Grabbing Prohibition Special Courts,NULL
31329,Andhra Pradesh State Co-Operative Marketing Federation Ltd,NULL
32317,"Bharuch Dahej Railway Company Ltd., New Delhi, Delhi",NULL
33477,Telangana state Girijan Co-Operative Corporation Limited,NULL
33587,Zila Panchayat Dhamtari(ZPD),DHAMTARI
33711,"Assistant Engineer(A. E.), Murshidabad Electrical Division, P. W. Dte.",NULL
33725,"Odisha State Agricultural Marketing Board, Bhubaneswar, Odisha",NULL
33726,"Jal Jeevan Mission, Narwal, Jammu",NULL
33727,"Moradabad District Cooperative Bank Ltd., Moradabad, Uttar Pradesh",NULL
33866,TELANGANA STATE ROAD TRANSPORT CORPORATION - TSRTC,NULL
33870,Assam State Disaster Management Authority (ASDMA),NULL
33876,ULB TSR IRINJALAKKUDA,NULL
33877,ULB TSR GURUVAYOOR,NULL
33965,Tribal Welfare Development Department Balodabaza Bhatapara(TWDDBB),BALODABAZAR-BHATAPARA
33968,AYUSH DEPARTMENT,NULL
33969,Labour Department,NULL
33970,Andhra Pradesh Urban Finance & Infrastructure Development Corporation Limited,NULL
34240,"A.E.,Purulia Sub-Division No-I Social Sector,P.W.Dte",NULL
34481,Kashmir Power Distribution Corporation Ltd.,NULL
34754,Ambligola Halu Utpadakar Mahila Sahakara Sangha,NULL
34755,D.Devaraj Urs Truck Terminals Ltd,NULL
34756,Tribal Welfare Development Department (Rajnandgaon  Collectorate)(TWDDRJN),RAJNANDGAON
34757,"Omkareshwar Nagar Parishad, Omkareshwar, Madhya Pradesh",NULL
34758,"Corrigendum Greater Noida Industrial Development Authority, Greater Noida, Uttar Pradesh",NULL
34759,"Chhattisgarh State Beverages Corporation Limited, Raipur, Chhattisgarh",NULL
34760,"Chhattisgarh State Minor Forest Produce Co-operative Federation Limited, Raipur, Chhattisgarh",NULL
34761,"Employees State Insurance Corporation, Jodhpur, Rajasthan",NULL
34762,"National Health Mission, Raipur, Chhattisgarh",NULL
34763,"Government College Of Engineering, Bhawanipatna, Odisha",NULL
34764,"Chhattisgarh State Power Transmission Company Limited, Raipur, Chhattisgarh",NULL
34765,"Rural Electrification Corporation Limited, Raipur, Chhattisgarh",NULL
34766,"Kerala State Backward Classes Development Corporation Ltd., Thiruvananthapuram, Kerala",NULL
34767,"Zilla Parishad, Puri, Odisha",NULL
34768,"Institutional Strengthening of Gram Panchayats Program, Kolkata, West Bengal",NULL
34769,"Employees State Insurance Corporation, Jalandhar, Punjab",NULL
34770,"Serious Fraud Investigation Office, Kolkata, West Bengal",NULL
34771,DEPARTMENT OF AGRICULTURE,NULL
34772,TGTRANSCO - PRODUCTS,NULL
34780,Thrippunithura Municipality,NULL
34781,Jharkhand Urja Sancharan Nigam Limited,NULL
34784,Haryana Engineering Works,MICRO IRRIGATION & COMMAND AREA DEVELOPMENT AUTHORITY HARYANA (CADA)
34784,Haryana Engineering Works,Municipal Corporation
35172,Office municipal council,NULL
35363,Andhra Pradesh State Energy Conservation Mission (APSECM),NULL
35455,Commissionerate for Welfare of the Differently Abled.,NULL
35758,"State of Maharashtra's Agribusiness and Rural Transformation Project, Pune, Maharashtra",NULL
35759,"India Optel Limited, Dehradun, Uttarakhand",NULL
35760,"Revenue Department, Port Blair, Andaman and Nicobar",NULL
35761,"Uranium Corporation Of India Ltd., Singhbhum, Jharkhand",NULL
35762,"Rural Electrification Corporation Limited, Bengaluru, Karnataka",NULL
35763,"Rural Electrification Corporation Limited, Jammu, Jammu and Kashmir",NULL
35765,"Andhra Pradesh State Housing Corporation Limited, Vijayawada, Andhra Pradesh",NULL
35766,"Satna Municipal Corporation, Satna, Madhya Pradesh",NULL
35768,"Rural Electrification Corporation Limited, Vijayawada, Andhra Pradesh",NULL
35769,"Rural Electrification Corporation Limited, Thiruvananthapuram, Kerala",NULL
35770,"The Durgapur Projects Limited, Paschim Barddhaman, West Bengal",NULL
35772,"Jammu & Kashmir Entrepreneurship Development Institute, Pampore, Jammu & Kashmir",NULL
35773,"District Cooperative Bank Ltd., Sultanpur, Uttar Pradesh",NULL
35774,"Agriculture And Co-operation Department, Kheda, Gujarat",NULL
35775,"Rajasthan Urban Drinking Water Sewerage and Infrastructure Corporation Ltd., Jaipur, Rajasthan",NULL
35776,"Chief Minister Of Assam, Dispur, Assam",NULL
35778,"District Health Society, Chhota Udaipur, Gujarat",NULL
36024,Indian Railway Finance Corporation,NULL
36202,Society for Climate Resilient Agriculture in Nagaland,NULL
36203,ULB KAN THALASSERY,NULL
36373,"New Town Kolkata Development Authority, Kolkata, West Bengal",NULL
36374,"Chhattisgarh State Power Distribution Company Ltd., Raipur, Chhattisgarh",NULL
36377,"Chhattisgarh State Level Tribal Welfare, Raipur, Chhattisgarh",NULL
36378,"Central Railway, Mumbai, Maharashtra",NULL
38041,Directorate of Tourism,NULL
38917,Ripponpet Primary Agricultural Co-Operative Society,NULL
38918,TIRUPATI URBAN DEVELOPMENT AUTHORITY,NULL
38919,Chittoor Urban Development Authority,NULL
38930,"General Administration Department, Government of Chhattisgarh",NULL
38931,SRI KRISHNADEVARAYA UNIVERSITY,NULL
38932,AP STATE GROUND WATER DEPARTMENT,NULL
38933,Andhra Pradesh Economic Development Board,NULL
38934,Andhra Pradesh Micro Small and Medium Enterprises Development Corporation(INC64G327565),NULL
39030,Bihar Agricultural University (NAAC 'A' Grade),NULL
39039,"GAIL Mangalore Petrochemicals Limited, Dakshina Kannda, Karnataka",NULL
39082,Karnataka grameena bank,NULL
39084,DIRECTORATE OF ANIMAL HUSBANDRY & VETERINARY SERVICES,NULL
39085,"Corrigendum The Jute Corporation of India Limited, Kolkata, West Bengal",NULL
39086,"Central Institute Of Plastics Engineering And Technology, Ranchi, Jharkhand",NULL
39087,"Paradip Port Authority, Jagatsinghpur, Odisha",NULL
39088,DHENKANAL,NULL
39089,GAJAPATI,NULL
39090,Cochin Port Authority,Mechanical
39090,Cochin Port Authority,Civil
39090,Cochin Port Authority,Gn.Admn
39090,Cochin Port Authority,EDP
39090,Cochin Port Authority,Stores
39091,JAJPUR,NULL
39092,JHARSUGUDA,NULL
39093,KALAHANDI,NULL
39094,Gujarat Tourism,NULL
39095,MALKANGIRI,NULL
39096,MAYURBHANJ,NULL
39097,SAMBALPUR,NULL
39098,SUNDARGARH,NULL
39101,BALANGIR,NULL
39103,BARGARH,NULL
39109,BHADRAK,NULL
39114,DEOGARH,NULL
39116,GAJAPATI,NULL
39118,Uttar Haryana Bijili Vitran Nigam Limited,NULL
39177,Gujarat Mineral Development Corporation Ltd.,NULL
39185,Cochin University of Science and Technology,NULL
39655,Sangli Miraj Kupwad Municipal Corporation (SMKMC),NULL
39742,Gujarat Mineral Development Corporation Ltd,NULL
39896,Guru Angad Dev Veterinary And Animal Sciences University,NULL
40032,Foreign Cooperation Department,NULL
40155,Planning Authority,NULL
40236,"Kerala State Co-operative Bank Limited, Thiruvananthapuram, Kerala",NULL
40287,ANIMAL HUSBANDRY DEPARTMENT,NULL
40289,Tribal Welfare Department,NULL
41484,Tenughat Vidyut Nigam Limited,NULL
41487,Administration of UT of Lakshadweep,NULL
41509,"Employees State Insurance Corporation, Indore, M.P.",NULL
41551,Chamarajanagara University,NULL
41552,Chikkalavathi Halu Uthpadakara Sahakara Sangha Ni,NULL
41554,TRANSPORT DEPARTMENT,NULL
41555,Dr. YSR HORTICULTURAL UNIVERSITY,NULL
41556,Board of Intermediate Education,NULL
41557,WOMEN DEVELOPMENT AND CHILD WELFARE DEPARTMENT,NULL
41559,Haryana Real Estate Regulatory Authority Panchkula,NULL
41560,Andhra Pradesh Solar Power Corporation Limited,NULL
41561,"Cabinet Secretariat and Coordination Department, Jharkhand",NULL
41564,Kolhapur Municipal Corporation (KMC),NULL
41574,"Chennai port Authority, Chennai, Tamil Nadu",NULL
41575,"Haryana Vidyut Prasaran Nigam Limited, Panchkula, Haryana",NULL
41576,"National Institute of Biologicals, Noida, Uttar Pradesh",NULL
41577,"National Board Of Examinations in Medical Sciences, Dwarka, New Delhi",NULL
41578,"Department Of Health & Family Welfare, Itanagar, Arunachal Pradesh",NULL
41579,"Gujarat Urja Vikas Nigam Limited, Vadodara, Gujarat",NULL
41580,"Kerala State Cooperative Bank Limited, Thiruvananthapuram, Kerala",NULL
41581,"Central Goods & Services Tax Commissionerate, Shimla, Himachal Pradesh",NULL
41582,"Bureau Of Indian Standards, Coimbatore, Tamil Nadu",NULL
41583,"Employees State Insurance Corporation, Tiruppur, Tamil Nadu",NULL
41584,"Reserve Bank of India, Raipur, Chhattisgarh",NULL
41585,"Assam Building and Other Construction Workers' Welfare Board, Guwahati, Assam",NULL
41586,"Gujarat Natural Farming Science University, Halol, Gujarat",NULL
41587,"National Center For Medium Range Weather Forecasting, Noida, Uttar Pradesh",NULL
41588,"Revenue Department, Patan, Gujarat",NULL
41589,"Institute of Chartered Accountants of India, Delhi, New Delhi",NULL
41590,"District Mineral Foundation, Botad, Gujarat",NULL
41591,"Centrally Sponsored Schemes, Kargil, Ladakh",NULL
41592,"Odisha Computer Application Centre, Bhubaneswar, Odisha",NULL
41593,"Directorate Of Ayush, Chandigarh, Punjab",NULL
41594,"Employees State Insurance Corporation, Bangalore, Karnataka",NULL
41595,"Office of Chief Medical and Health Officer, Shivpuri, M.P.",NULL
41596,"Home Department, Gandhinagar, Gujarat",NULL
41597,"District Mineral Foundation Trust, Durg, Chhattisgarh",NULL
41598,"Reserve Bank of India, Agartala, Tripura",NULL
41599,Planning Department Andhra Pradesh,NULL
41600,Rangayana Shivamogga,NULL
41607,"Executive Engineer(E. E.), National Highway Division-II",NULL
41608,Mallenahallli Halu Uthpadakara Mahila Sahakara Sangha,NULL
41609,Karnataka State Consumer Disputes Redressal Commission,NULL
41611,State Commission for Women,NULL
41614,Assam PWD,NULL
41615,ULB ALP ALAPPUZHA,NULL
44741,district court gangtok (Ladakh),NULL
44742,"Office of A.E., Kakdwip National Highway Sub-Division, P.W.(Rds.) Dte.",NULL
44743,GOVT. OF PUDUCHERRY,NULL
44744,Damodar Valley Corporation Kolkata,NULL
44745,World Skill Center,NULL
44799,Rashtriya Chemicals and Fertilizers limited.,NULL
44825,Ministry of Human Resource Development,Department of Higher Education
45010,"Export Inspection Agency, Kochi, Kerala",NULL
45011,"Employees State Insurance Corporation, Sirmaur, Himachal Pradesh",NULL
45012,"Jal Jeevan Mission, Raipur, Chhattisgarh",NULL
45013,"Municipal Corporation, Saharanpur, Uttar Pradesh",NULL
45014,"Employees State Insurance Corporation, Bhopal, Madhya Pradesh",NULL
45015,"Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal, Madhya Pradesh",NULL
45016,"Employees State Insurance Corporation, Kozhikode, Kerala",NULL
45017,"Prasar Bharati Broadcasting Corporation Of India, Patna, Bihar",NULL
45018,"Centre For Development Of Advanced Computing, Kolkata, West Bengal",NULL
45081,Jhelum & Tawi Flood Recovery project,NULL
45331,"Punjab Municipal Infrastructure Development Company, Chandigarh, Punjab",NULL
45333,"Employees Provident Fund Organisation, Hyderabad, Telangana",NULL
45334,"Central University of Punjab, Bathinda, Punjab",NULL
45335,"West Bengal State Micro Small Enterprises Facilitation Council, Kolkata, West Bengal",NULL
45336,"Indian Institute of Management, Bangalore, Karnataka",NULL
45337,"Employees State Insurance Corporation, Vijayawada, Andhra Pradesh",NULL
45338,"Corrigendum HMT Limited, Bengaluru, Karnataka",NULL
45339,"Employees State Insurance Corporation, Saraikela-Kharswan, Jharkhand",NULL
45341,"CED Gujarat Limited, Gandhinagar, Gujarat",NULL
45342,"Spices Board, Cochin, Kerala",NULL
45691,Personnel and Administrative Reforms Department Mizoram,NULL
45851,"Employees State Insurance Corporation, Panaji, Goa",NULL
45852,"Airports Authority Of India, Amritsar, Punjab",NULL
45854,"Employees State Insurance Corporation, Madurai, Tamil Nadu",NULL
46136,Election Department Chhattisgarh,NULL
46813,"Central University of Jammu, Samba, J&K",NULL
46814,"National Cooperative Development Corporation, Hauz Khas, New Delhi",NULL
46990,Medical and Health Services Department Daman and Diu,NULL
47012,Garden Superintendent TTD Tirumala,NULL
47013,POLICE DEPARTMENT GREY HOUNDS,NULL
47014,FINANCE DEPARTMENT,NULL
47344,A P PLANNING DEPARTMENT,NULL
47961,"Planning, Development & Monitoring",NULL
48327,"Employees State Insurance Corporation, Bihta, Bihar",NULL
48328,"Department For Promotion Of Industry And Internal Trade, New Delhi, Delhi",NULL
48330,"Tinsukia Medical College And Hospital, Tinsukia, Assam",NULL
48331,"Chhattisgarh State Power Distribution Company Ltd., Raigarh, Chhattisgarh",NULL
48332,"Centre for Entrepreneurship Development Organization, Gandhinagar, Gujarat",NULL
48333,"Gujarat State Non-Resident Gujaratis' Foundation, Gandhinagar, Gujarat",NULL
48542,Nagaland Institute of Science & Technology,NULL
48582,"Department Of Military Affairs, Jalandhar, Punjab",NULL
48810,FUTURE CITY DEVELOPMENT AUTHORITY,NULL
48811,MEDICAL AND HEALTH DEPARTMENT,NULL
48846,"Assistant Engineer(A. E.), Bishnupur NH Sub-Division, P. W. (Rds.) Dte.",NULL
48940,Karajlaya Municipal Corporation Rajasamad,NULL
49438,Public Department Tamil Nadu,NULL
50123,Finance Department Daman and Diu,NULL
50349,"THE TELANGANA STATE HANDLOOM WEAVERS CO-OPERATIVE SOCIETY LTD, TGSCO",NULL
50666,"Corrigendum Gujarat Urja Vikas Nigam Limited, Vadodara, Gujarat",NULL
50728,Gangtok,NULL
50762,Andhra Kesari University,NULL
51635,ARCHAEOLOGY AND MUSEUMS - TELANGANA,NULL
51926,"Indian Institute Of Information Technology, Prayagraj, Uttar Pradesh",NULL
51927,"Employees State Insurance Corporation, Tinsukia, Assam",NULL
51928,"Employees State Insurance Corporation, Shahdara, Delhi",NULL
51929,"Sir Takhtsinhji Hospital, Bhavnagar, Gujarat",NULL
51930,"Rajasthan Co-Operative Dairy Federation Limited, Jaipur, Rajasthan",NULL
51931,"Employees State Insurance Corporation, Tirupati, Andhra Pradesh",NULL
51932,"National Automotive Board, Dhar, Madhya Pradesh",NULL
51933,"District Cooperative Bank Ltd., Ghazipur, Uttar Pradesh",NULL
51934,"U.P. Power Corporation Limited, Lucknow, U.P.",NULL
51935,"Directorate General Of Employment And Training, Dollygunj, Andaman & Nicobar",NULL
51936,"District Rural Development Agency, Amreli, Gujarat",NULL
51937,"Employees State Insurance Corporation, Maithan, Jharkhand",NULL
51938,"Agricultural Technology Management Agency, Dahod, Gujarat",NULL
52230,University of Agricultural Sciences Mandya,NULL
52330,Shivaganga Primary Agriculture Credit Co-Operative Society Ltd,NULL
52805,Karnataka Christian Community Development Corporation Limited,NULL
53088,Benml,NULL
53090,Cauvery neeravarinigamaniyamitha,NULL
53091,TAMIL NADU WATER SUPPLY AND DRAINAGE BOARD,NULL
53093,Rashtriya Chemicals and Fertilizers Ltd.,NULL
53094,BORDER ROADS ORGANISATION,NULL
53100,Department of Factories Boilers Industrial Safety and Health,NULL
53101,INSURANCE MEDICAL SERVICES,NULL
53102,Rashtriya e Market Services Pvt Ltd,NULL
53103,"Employees State Insurance Corporation, Jhilmil, Delhi",NULL
53104,"Assam Resilient Rural Bridges Program, Guwahati, Assam",NULL
53105,"National Health Mission, Panchkula, Haryana",NULL
53106,"Gujarat Council of Science City, Ahmedabad, Gujarat",NULL
53107,"Employees State Insurance Corporation, Nanda Nagar, Madhya Pradesh",NULL
53108,"Uttarakhand State AIDS Control Society, Dehradun, Uttarakhand",NULL
53109,"West Bengal State Rural Development Agency, Kalimpong, West Bengal",NULL
53110,"Agricultural Technology Management Agency, Ahmedabad, Gujarat",NULL
53111,"Gujarat Minorities Finance And Development Co. Ltd., Gandhinagar, Gujarat",NULL
53112,"Corrigendum Chennai port Authority, Chennai, Tamil Nadu",NULL
53113,"Department of Panchayat, Kavaratti, Lakshadweep",NULL
53116,Southern Airports Authority,NULL
53117,Bharat Sanchar Nigam Limited Portal(bsnl),NULL
